image_path,pair_id,version,room_type,style_desc,style_primary,style_secondary,style_conf,style_evidence,prompt_fixed,prompt_fixed_style,split
/home/jupyter/dataset_lora/after/bathroom__f046b472a0ff15ea16_v4.jpg,f046b472a0ff15ea16,v4,bathroom,"soft gray walls, slate gray vanity with marble top, marble basketweave tile flooring, brass sconces, transitional",Traditional,Contemporary,high,"Shaker-style grey vanity, marble basketweave floor tile, brass shaded sconces, oval black-framed mirror, and cool grey palette.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, soft gray walls, slate gray vanity with marble top, marble basketweave tile flooring, brass sconces, transitional",train
/home/jupyter/dataset_lora/after/bedroom__0b64e23d52dbf5e547_orig.jpg,0b64e23d52dbf5e547,orig,bedroom,"warm white walls, textured wood nightstand, bouclé upholstered headboard, paper lantern pendant, ceramic table lamp, organic modern",Scandinavian,Contemporary,high,"Neutral palette, paper lantern pendant, bouclé headboard, curved light wood nightstand, minimalist line art, and organic ceramic lamp.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, warm white walls, textured wood nightstand, bouclé upholstered headboard, paper lantern pendant, ceramic table lamp, organic modern",train
/home/jupyter/dataset_lora/after/bedroom__0b64e23d52dbf5e547_v0.jpg,0b64e23d52dbf5e547,v0,bedroom,"warm white walls, textured wood nightstand, bouclé upholstered headboard, paper lantern pendant, ceramic table lamp, organic modern",Scandinavian,Contemporary,high,"Neutral palette, paper lantern pendant, bouclé headboard, curved light wood nightstand, minimalist line art, and organic ceramic lamp.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, warm white walls, textured wood nightstand, bouclé upholstered headboard, paper lantern pendant, ceramic table lamp, organic modern",train
/home/jupyter/dataset_lora/after/bedroom__0b64e23d52dbf5e547_v1.jpg,0b64e23d52dbf5e547,v1,bedroom,"warm white walls, textured wood nightstand, bouclé upholstered headboard, paper lantern pendant, ceramic table lamp, organic modern",Scandinavian,Contemporary,high,"Neutral palette, paper lantern pendant, bouclé headboard, curved light wood nightstand, minimalist line art, and organic ceramic lamp.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, warm white walls, textured wood nightstand, bouclé upholstered headboard, paper lantern pendant, ceramic table lamp, organic modern",train
/home/jupyter/dataset_lora/after/bedroom__0b64e23d52dbf5e547_v2.jpg,0b64e23d52dbf5e547,v2,bedroom,"warm white walls, textured wood nightstand, bouclé upholstered headboard, paper lantern pendant, ceramic table lamp, organic modern",Scandinavian,Contemporary,high,"Neutral palette, paper lantern pendant, bouclé headboard, curved light wood nightstand, minimalist line art, and organic ceramic lamp.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, warm white walls, textured wood nightstand, bouclé upholstered headboard, paper lantern pendant, ceramic table lamp, organic modern",train
/home/jupyter/dataset_lora/after/bedroom__0b64e23d52dbf5e547_v3.jpg,0b64e23d52dbf5e547,v3,bedroom,"warm white walls, textured wood nightstand, bouclé upholstered headboard, paper lantern pendant, ceramic table lamp, organic modern",Scandinavian,Contemporary,high,"Neutral palette, paper lantern pendant, bouclé headboard, curved light wood nightstand, minimalist line art, and organic ceramic lamp.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, warm white walls, textured wood nightstand, bouclé upholstered headboard, paper lantern pendant, ceramic table lamp, organic modern",train
/home/jupyter/dataset_lora/after/bedroom__0b64e23d52dbf5e547_v4.jpg,0b64e23d52dbf5e547,v4,bedroom,"warm white walls, textured wood nightstand, bouclé upholstered headboard, paper lantern pendant, ceramic table lamp, organic modern",Scandinavian,Contemporary,high,"Neutral palette, paper lantern pendant, bouclé headboard, curved light wood nightstand, minimalist line art, and organic ceramic lamp.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, warm white walls, textured wood nightstand, bouclé upholstered headboard, paper lantern pendant, ceramic table lamp, organic modern",train
/home/jupyter/dataset_lora/after/bedroom__15ce8c5e355603038d_orig.jpg,15ce8c5e355603038d,orig,bedroom,"soft greige walls, weathered gray dresser, light travertine tile flooring, textured gray bedding, contemporary transitional",Contemporary,Modern,medium,"Sleek gray dresser with clean lines, neutral color palette, herringbone bedding, and a large textured dark-framed mirror.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, soft greige walls, weathered gray dresser, light travertine tile flooring, textured gray bedding, contemporary transitional",train
/home/jupyter/dataset_lora/after/bedroom__15ce8c5e355603038d_v0.jpg,15ce8c5e355603038d,v0,bedroom,"soft greige walls, weathered gray dresser, light travertine tile flooring, textured gray bedding, contemporary transitional",Contemporary,Modern,medium,"Sleek gray dresser with clean lines, neutral color palette, herringbone bedding, and a large textured dark-framed mirror.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, soft greige walls, weathered gray dresser, light travertine tile flooring, textured gray bedding, contemporary transitional",train
/home/jupyter/dataset_lora/after/bedroom__15ce8c5e355603038d_v1.jpg,15ce8c5e355603038d,v1,bedroom,"soft greige walls, weathered gray dresser, light travertine tile flooring, textured gray bedding, contemporary transitional",Contemporary,Modern,medium,"Sleek gray dresser with clean lines, neutral color palette, herringbone bedding, and a large textured dark-framed mirror.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, soft greige walls, weathered gray dresser, light travertine tile flooring, textured gray bedding, contemporary transitional",train
/home/jupyter/dataset_lora/after/bedroom__15ce8c5e355603038d_v2.jpg,15ce8c5e355603038d,v2,bedroom,"soft greige walls, weathered gray dresser, light travertine tile flooring, textured gray bedding, contemporary transitional",Contemporary,Modern,medium,"Sleek gray dresser with clean lines, neutral color palette, herringbone bedding, and a large textured dark-framed mirror.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, soft greige walls, weathered gray dresser, light travertine tile flooring, textured gray bedding, contemporary transitional",train
/home/jupyter/dataset_lora/after/bedroom__15ce8c5e355603038d_v3.jpg,15ce8c5e355603038d,v3,bedroom,"soft greige walls, weathered gray dresser, light travertine tile flooring, textured gray bedding, contemporary transitional",Contemporary,Modern,medium,"Sleek gray dresser with clean lines, neutral color palette, herringbone bedding, and a large textured dark-framed mirror.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, soft greige walls, weathered gray dresser, light travertine tile flooring, textured gray bedding, contemporary transitional",train
/home/jupyter/dataset_lora/after/bedroom__15ce8c5e355603038d_v4.jpg,15ce8c5e355603038d,v4,bedroom,"soft greige walls, weathered gray dresser, light travertine tile flooring, textured gray bedding, contemporary transitional",Contemporary,Modern,medium,"Sleek gray dresser with clean lines, neutral color palette, herringbone bedding, and a large textured dark-framed mirror.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, soft greige walls, weathered gray dresser, light travertine tile flooring, textured gray bedding, contemporary transitional",train
/home/jupyter/dataset_lora/after/bedroom__16009aeefa7993aca7_orig.jpg,16009aeefa7993aca7,orig,bedroom,"light gray walls with soft yellow ceiling, dark wood flooring, gold geometric pendant lighting, contemporary mid-century modern",Contemporary,Mid-Century Modern,high,"Upholstered platform bed, geometric gold pendant, tapered-leg accent chair, abstract art, bold striped rug, and mustard yellow accents.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, light gray walls with soft yellow ceiling, dark wood flooring, gold geometric pendant lighting, contemporary mid-century modern",train
